Textbox25,Textbox26
NPSpecies - The National Park Service biodiversity database.  IRMA Portal version.https://irma.nps.gov/npspecies.  Accessed 7/25/2025 8:30:15 PM,"NatureServe Global (G) and State (S) Conservation Status Rank List - NatureServe. 2025. NatureServe Explorer [web application]. NatureServe, Arlington, Virginia. Available https://explorer.natureserve.org/. (Accessed: July 9, 2025). This information is provided by NatureServe (www.natureserve.org) and its network of natural heritage member programs, a leading source of information about rare and endangered species, and threatened ecosystems."

Textbox46,Category1,CategoryGroup,Textbox51,PreferredCommonNames1,OccwTag,Abundance,NatwTags,NPSTags,ParkTags,RefCount,ObsCount,VouCount,ExternalLinkCount,TESS,StateStatuses,Ozone,GRank,SRank1,Textbox52,Textbox1
,Vascular Plants,Laurales/Calycanthaceae,Calycanthus occidentalis,"California spicebush, California-allspice, western sweetshrub",Present,Uncommon,Native,,,1,0,10,0,,,,G3G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Laurales/Lauraceae,Umbellularia californica,California laurel,Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Calochortus invenustus,plain mariposa lily,Present,Uncommon,Native,,,1,0,0,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Calochortus leichtlinii,"Leichtlin's mariposa lily, smokey mariposa",Present,Uncommon,Native,,,1,0,15,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Calochortus luteus,yellow mariposa lily,Probably Present,,Native,,,0,0,2,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Calochortus minimus,Sierra mariposa lily,Present,Uncommon,Native,,,1,0,5,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Calochortus superbus,yellow mariposa,Present,Uncommon,Native,,,1,0,3,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Calochortus venustus,butterfly mariposa lily,Present,Common,Native,,,1,0,15,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Clintonia uniflora,bride's bonnet,Present,Rare,Native,,,1,0,6,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Disporum hookeri,drops of gold,Present,Uncommon,Native,,,1,0,4,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Fritillaria atropurpurea,"leopard lily, spotted fritillary, spotted missionbells",Present,Uncommon,Native,Exploitation Concern,,1,0,9,0,RT,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Fritillaria micrantha,brown fritillary,Present,Uncommon,Native,Exploitation Concern,,1,0,5,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Fritillaria pinetorum,"Davidson's fritillary, pinewoods fritillary",Present,Rare,Native,"Exploitation Concern, Management Priority",,1,0,1,0,,,,G4,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Lilium parvum,"Sierra tiger lily, Sierra tigerlily",Present,Common,Native,Exploitation Concern,,1,0,20,0,,,,G4G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Liliaceae,Lilium washingtonianum ssp. washingtonianum,typical Washington lily,Present,Uncommon,Native,Exploitation Concern,,1,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Melanthiaceae,Trillium angustipetalum,narrowpetal wakerobin,Present,Rare,Native,"Exploitation Concern, Management Priority",,1,0,4,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Melanthiaceae,Veratrum californicum var. californicum,"California false hellebore, California falsehellebore",Present,Common,Native,,,1,0,13,0,,,,G5TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Melanthiaceae,Zigadenus exaltatus,giant deathcamas,Present,Rare,Native,,,0,0,1,0,,,,G3G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Liliales/Melanthiaceae,Zigadenus venenosus var. venenosus,meadow deathcamas,Present,Uncommon,Native,,,1,0,16,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Euphorbiaceae,Chamaesyce serpyllifolia ssp. serpyllifolia,"thymeleaf sandmat, thyme-leaf sandmat, thymeleaf spurge",Present,Uncommon,Native,,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Euphorbiaceae,Eremocarpus setigerus,"doveweed, turkey mullein",Present,Uncommon,Native,,,1,0,5,0,,,,G5,,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Euphorbiaceae,Euphorbia crenulata,"Chinese caps, Chinesecaps",Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Hypericaceae,Hypericum anagalloides,"creeping St. Johnswort, tinker's penny, tinker's-penny",Present,Common,Native,,,1,0,15,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Hypericaceae,Hypericum formosum var. scouleri,,Present,Uncommon,Native,,,1,0,17,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Hypericaceae,Hypericum perforatum,"common St. John's wort, common St. Johnswort, Klamath weed, Klamathweed, St. John's wort, St. Johnswort",Present,Uncommon,Non-native,Management Priority,,1,0,4,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Linaceae,Linum lewisii var. alpicola,prairie flax,Present,Uncommon,Native,,,1,0,0,0,,,,G5T2T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Linaceae,Linum lewisii var. lewisii,"Lewis' flax, prairie flax",Present,Common,Native,,,1,0,3,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Linaceae,Sclerolinon digynum,"digynum flax, northwestern yellowflax",Present,Uncommon,Native,,,1,0,13,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Populus balsamifera ssp. trichocarpa,"balsam poplar, black cottonwood",Present,Common,Native,,,1,0,4,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Populus fremontii ssp. fremontii,Fremont's cottonwood,Present,Uncommon,Native,,,0,0,0,0,,,,G5?TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Populus tremuloides,quaking aspen,Present,Common,Native,,,1,0,4,0,,,"O, BI",G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix arctica,arctic willow,Present,Common,Native,,,1,0,54,0,,,,G5,,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix boothii,"blueberry willow, Booth's willow",Present,Rare,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix eastwoodiae,"Eastwood's willow, mountain willow",Present,Common,Native,,,1,0,48,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix exigua,narrow-leaved willow,Present,Rare,Native,,,0,0,1,0,,,O,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix geyeriana,Geyer's willow,Present,Uncommon,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix jepsonii,Jepson's willow,Present,Common,Native,,,1,0,21,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix laevigata,red willow,Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix lasiolepis,arroyo willow,Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix lemmonii,Lemmon's willow,Present,Uncommon,Native,,,1,0,22,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix ligulifolia,"strapleaf willow, strap-leaf willow",Present,Uncommon,Native,,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix lucida ssp. lasiandra,Pacific willow,Present,Uncommon,Native,,,1,0,14,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix lutea,yellow willow,Present,Uncommon,Native,,,1,0,0,0,,,,"GNR,G4G5",CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix melanopsis,dusky willow,Present,Uncommon,Native,,,1,0,5,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix orestera,Sierra willow,Present,Common,Native,,,0,0,68,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix planifolia ssp. planifolia,"diamondleaf willow, tealeaf willow",Present,Common,Native,,,1,0,32,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix prolixa,MacKenzie's willow,Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix reticulata ssp. nivalis,snow willow,Present,Rare,Native,Management Priority,,1,0,9,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Salicaceae,Salix scouleriana,Scouler's willow,Present,Uncommon,Native,,,1,0,9,0,,,"O, BI",G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola adunca,"blue violet, hook violet, hookedspur violet",Present,Common,Native,,,1,0,22,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola arvensis,"European field pansy, field violet, wild pansy",Present,Uncommon,Non-native,,,1,0,0,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola bakeri,Baker's violet,Probably Present,,Native,,,0,0,1,0,,,,G4Q,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola glabella,pioneer violet,Present,Common,Native,,,1,0,8,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola lobata ssp. integrifolia,pine violet,Present,Uncommon,Native,,,1,0,1,0,,,,G4TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola lobata ssp. lobata,pine violet,Present,Common,Native,,,1,0,3,0,,,,G4TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola macloskeyi,"Macloskey's violet, small white violet",Present,Common,Native,,,1,0,28,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola pinetorum ssp. pinetorum,goosefoot yellow violet,Present,Common,Native,,,1,0,15,0,,,,G4G5T4,CA: SNR,- Viola purpurea ssp. mesophyta,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola purpurea ssp. integrifolia,goosefoot violet,Present,Uncommon,Native,,,1,0,0,0,,,,G5TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola purpurea ssp. purpurea,goosefoot violet,Present,Common,Native,,,1,0,0,0,,,,G5TNR,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola purpurea ssp. quercetorum,goosefoot violet,Present,Rare,Native,,,1,0,1,0,,,,G5T4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola purpurea ssp. venosa,"goosefoot violet, goosefoot yellow violet",Present,Rare,Native,,,0,0,1,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malpighiales/Violaceae,Viola sheltonii,Shelton's violet,Present,Rare,Native,,,1,0,3,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malvales/Malvaceae,Malva nicaeensis,bull mallow,Present,Rare,Non-native,,,0,0,1,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Malvales/Malvaceae,Malva parviflora,"cheeseweed, cheeseweed mallow, small-flowered mallow, small-whorl mallow",Present,Uncommon,Non-native,,,1,0,0,0,,,,GNR,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Malvales/Malvaceae,Sidalcea glaucescens,"waxy checkerbloom, waxy checkermallow",Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Malvales/Malvaceae,Sidalcea malviflora ssp. asprella,,Present,Uncommon,Native,,,1,0,2,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Malvales/Malvaceae,Sidalcea reptans,Sierra checkerbloom,Present,Uncommon,Native,,,1,0,3,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Lythraceae,Lythrum hyssopifolia,hyssop loosestrife,Present,Rare,Non-native,,,0,0,2,0,,,,G5,CA: SNA,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Lythraceae,Rotala ramosior,"lowland rotala, lowland toothcup, rotala",Present,Uncommon,Native,,,1,0,4,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Camissonia contorta,"contorted suncup, plains evening primrose, plains eveningprimrose, plains evening-primrose",Present,Uncommon,Native,,,1,0,7,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Camissonia lacustris,grassland suncup,Probably Present,,Native,,,0,0,2,0,,,,G2,CA: S2,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Camissonia luciae,Santa Lucia suncup,Present,Uncommon,Native,,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Camissonia sierrae ssp. alticola,"Mono Hot Springs evening primrose, Mono Hot Springs evening-primrose",Present,Rare,Native,Management Priority,,1,0,2,0,SC,,,G3T2,CA: S2,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Camissonia sierrae ssp. sierrae,Sierra suncup,Present,Rare,Native,Management Priority,,1,0,2,0,,,,G3T3,CA: S3,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Circaea alpina ssp. pacifica,"small enchanter nightshade, small enchanter's nightshade",Present,Uncommon,Native,,,1,0,12,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia australis,Small's southern clarkia,Present,Rare,Native,Management Priority,,1,0,2,0,RT,,,G2,CA: S2,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia biloba ssp. biloba,twolobe clarkia,Present,Uncommon,Native,,,1,0,3,0,,,,G4G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia dudleyana,Dudley's clarkia,Present,Common,Native,,,1,0,15,0,,,,G5?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia heterandra,mountain clarkia,Present,Uncommon,Native,,,1,0,3,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia modesta,Waltham Creek clarkia,Present,Unknown,Native,,,0,0,1,0,,,,G4?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia purpurea ssp. quadrivulnera,"winecup clarkia, winecup fairyfan",Present,Uncommon,Native,,,0,0,1,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia purpurea ssp. viminea,winecup clarkia,Present,Uncommon,Native,,,1,0,10,0,,,,G5T3,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia rhomboidea,"broadleaf clarkia, diamond clarkia, diamond fairyfan",Present,Common,Native,,,1,0,20,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia unguiculata,elegant clarkia,Present,Uncommon,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Clarkia williamsonii,Fort Miller clarkia,Present,Uncommon,Native,,,1,0,28,0,,,,G3?,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium anagallidifolium,"alpine willowherb, alpine willowweed, pimpernel willowherb",Present,Common,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium angustifolium ssp. circumvagum,fireweed,Present,Common,Native,,,1,0,22,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium brachycarpum,"autumn willowherb, autumn willowweed, tall annual willowherb",Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium canum ssp. latifolium,hummingbird trumpet,Present,Uncommon,Native,,,1,0,17,0,,,,G5T4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium ciliatum ssp. ciliatum,"coast willowweed, fringed willowherb",Present,Common,Native,,,1,0,10,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium ciliatum ssp. glandulosum,"fringed willowherb, glandular willowherb, glandular willowweed",Present,Common,Native,,,1,0,4,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium densiflorum,"dense-flower spike-primrose, denseflower willowherb, denseflower willowweed",Present,Uncommon,Native,,,1,0,13,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium foliosum,"California willowherb, leafy willowherb",Present,Uncommon,Native,,,1,0,1,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium glaberrimum ssp. fastigiatum,"glaucus willowherb, smooth willowweed",Present,Uncommon,Native,,,1,0,5,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium glaberrimum ssp. glaberrimum,"glaucus willowherb, smooth willowweed",Present,Common,Native,,,1,0,8,0,,,,G5T4T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium halleanum,"glandular willowherb, Hall's willowweed",Present,Uncommon,Native,,,1,0,10,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium hornemannii ssp. hornemannii,Hornemann's willowherb,Present,Uncommon,Native,,,1,0,4,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium howellii,Yuba Pass willowherb,Present,Rare,Native,,,0,0,5,0,,,,G4,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium lactiflorum,"broadleaf willowweed, milkflower willowherb, white-flower willowherb",Present,Common,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium latifolium,dwarf fireweed,Present,Rare,Native,Management Priority,,1,0,6,0,,,,,,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium minutum,"chaparral willowherb, minute willowweed",Present,Uncommon,Native,,,1,0,6,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium obcordatum,"rockfringe, rose willowweed",Present,Uncommon,Native,,,1,0,23,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium oregonense,"Oregon willowherb, Oregon willowweed",Present,Uncommon,Native,,,1,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium saximontanum,"Rocky Mountain willowherb, Rocky Mountain willowweed",Probably Present,,Native,,,0,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Epilobium torreyi,"narrowleaf willowweed, Torrey's willowherb",Present,Uncommon,Native,,,1,0,4,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Gayophytum decipiens,deceptive groundsmoke,Present,Common,Native,,,1,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Gayophytum diffusum ssp. parviflorum,spreading groundsmoke,Present,Common,Native,,,1,0,16,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Gayophytum eriospermum,Coville's groundsmoke,Present,Uncommon,Native,,,1,0,2,0,,,,G4,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Gayophytum heterozygum,"dwarf groundsmoke, zigzag groundsmoke",Probably Present,,Native,,,0,0,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Gayophytum humile,"dwarf groundsmoke, low groundsmoke",Present,Uncommon,Native,,,1,0,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Gayophytum racemosum,"blackfoot groundsmoke, black-foot groundsmoke",Present,Common,Native,,,1,0,7,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Gayophytum ramosissimum,"muchbranched groundsmoke, pinyon groundsmoke",Present,Uncommon,Native,,,1,0,4,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Ludwigia palustris,"marsh primrose-willow, marsh seedbox",Present,Rare,Native,,,0,0,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Myrtales/Onagraceae,Oenothera elata ssp. hirsutissima,"Hooker's evening primrose, Hooker's eveningprimrose, Hooker's evening-primrose",Present,Uncommon,Native,,,1,0,4,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Nymphaeales/Cabombaceae,Brasenia schreberi,"Schreber's watershield, watershield",Present,Uncommon,Native,,,1,0,8,0,,,,G5,CA: S3,- ,Report Species Count: 2086
,Vascular Plants,Nymphaeales/Nymphaeaceae,Nuphar lutea ssp. polysepala,"Rocky Mountain cowlily, Rocky Mountain pondlily, Rocky Mountain pond-lily, yellow pond-lily",Present,Uncommon,Native,,,1,0,5,0,,,,G5T5,CA: SNR,- ,Report Species Count: 2086
,Vascular Plants,Ophioglossales/Ophioglossaceae,Botrychium ascendens,"trianglelobe moonwort, upswept moonwort",Present,Rare,Native,,,0,0,3,0,SC,,,G4,CA: S2,- ,Report Species Count: 2086
,Vascular Plants,Ophioglossales/Ophioglossaceae,Botrychium minganense,"Mingan Island grapefern, Mingan moonwort",Present,Rare,Native,,,0,0,2,0,,,,G5,CA: S4,- ,Report Species Count: 2086
,Vascular Plants,Ophioglossales/Ophioglossaceae,Botrychium multifidum,"broadleaf grapefern, leather grapefern, leathery grapefern, leathery grape-fern",Present,Uncommon,Native,,,1,0,16,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
